ReportDate,DataYearMonth,CompanyCode,CompanyName,Industry,CurrentRevenue,LastMonthRevenue,LastYearSameMonthRevenue,MonthlyChangePercent,YearlyChangePercent,CumulativeCurrentRevenue,CumulativeLastYearRevenue,CumulativeChangePercent,Remarks
"1131117","11310","2236","百達-KY","汽車工業","153188","140825","212007","8.778981004793183","-27.743895248741786","1395740","1514603","-7.847799060215779","-"
"1131117","11310","2239","英利-KY","汽車工業","1517127","1728243","2124106","-12.215643286273979","-28.575739628813253","17512074","19701354","-11.112332685357565","-"
"1131117","11310","2241","艾姆勒","汽車工業","53247","53707","93337","-0.8564991528106206","-42.95188403312727","576613","722666","-20.210304622052234","-"
"1131117","11310","2243","宏旭-KY","汽車工業","115417","85263","243362","35.36586796148388","-52.573943343660886","1350471","1222998","10.422993332777322","本月認列合約收入金額較去年同期減少"
"1131117","11310","2247","汎德永業","汽車工業","4152635","5481869","3551249","-24.247824966266066","16.934492624989122","47706446","44090620","8.200896245051668","-"
"1131117","11310","2250","IKKA-KY","汽車工業","338149","314096","336622","7.657849829351536","0.45362454028554283","3032034","2932279","3.401961409538451","-"
"1131117","11310","2254","巨鎧精密-創","汽車工業","41704","18572","72183","124.5530906741331","-42.224623526315064","522004","487827","7.00596727938388","-"
"1131117","11310","2258","鴻華先進-創","汽車工業","768190","749886","176224","2.440904350794654","335.916787724714","7695767","764704","906.3720079926351","乘用車陸續交車，營收表現優於去年同期。"
"1131117","11310","2301","光寶科","電腦及週邊設備業","12396253","11850060","12238842","4.609200290968991","1.2861592624530982","111224331","123663339","-10.058767699940562","-"
"1131117","11310","2302","麗正","半導體業","66820","68296","50480","-2.1611807426496425","32.36925515055467","618893","623528","-0.7433507396620521","-"
"1131117","11310","2303","聯電","半導體業","21371110","18942714","19191382","12.819683599720715","11.35784801740698","193287584","186766104","3.4917899235077474","-"
"1131117","11310","2305","全友","電腦及週邊設備業","63109","66227","39934","-4.708049587026439","58.03325487053638","597935","450033","32.86470103303535","113年10月當月光電子產品營收增加"
"1131117","11310","2308","台達電","電子零組件業","38816849","37094029","34675178","4.644467172870329","11.944195354959678","345761923","335881249","2.9417164636064577","-"
"1131117","11310","2312","金寶","其他電子業","16698937","18544764","15110112","-9.953359341752744","10.514978313860281","135809966","133398255","1.8079029594502567","-"
"1131117","11310","2313","華通","電子零組件業","6640127","6463377","7318549","2.734638564329452","-9.269897625881852","59272005","54270657","9.215565604816614","-"
"1131117","11310","2314","台揚","通信網路業","109785","108871","189132","0.8395256771775771","-41.953239007677176","1394896","3102488","-55.03943931451145","因客戶調整排程遞延出貨，故營收減少"
"1131117","11310","2316","楠梓電","電子零組件業","344128","242331","270309","42.0074196037651","27.309116603590706","2753034","2923976","-5.846217616013264","-"
"1131117","11310","2317","鴻海","其他電子業","804847646","733023957","741200306","9.798273073358775","8.587063373392617","5532477036","5049425453","9.566466274158103","-"
"1131117","11310","2321","東訊","通信網路業","55932","50910","70351","9.86446670595168","-20.495799633267474","521193","651044","-19.945042116969052","-"
"1131117","11310","2323","中環","光電業","714416","640251","680434","11.583738252654037","4.994165488497048","6224265","6152808","1.161372173485667","無"
"1131117","11310","2324","仁寶","電腦及週邊設備業","85452293","83765925","87494016","2.013190924591354","-2.3335573029360086","766549921","792537644","-3.2790521935132206","無"
"1131117","11310","2327","國巨","電子零組件業","10465920","10415225","9061774","0.4867393647280784","15.495266158701376","102127187","89308060","14.353829878288701","-"
"1131117","11310","2328","廣宇","電子零組件業","1864623","1975658","1972374","-5.620152880711135","-5.463010564933425","17987087","21139624","-14.91292844186822","-"
"1131117","11310","2329","華泰","半導體業","1315755","1329392","1624056","-1.0258072863384164","-18.983397124237094","13466195","13578207","-0.8249395520336374","-"
"1131117","11310","2330","台積電","半導體業","314239713","251872717","243202811","24.761314660372683","29.20891485912965","2340086234","1779409796","31.509123938755703","-"
"1131117","11310","2331","精英","電腦及週邊設備業","1234601","1459533","1263903","-15.411230852608334","-2.318374115735147","14421796","16677131","-13.523519123283256","-"
"1131117","11310","2332","友訊","通信網路業","1116216","1257999","1290469","-11.270517703114232","-13.503075238537306","12080262","13522044","-10.662456060636986","-"
"1131117","11310","2337","旺宏","半導體業","2135343","2652966","2166105","-19.511105683223985","-1.4201527626777095","22105918","23981938","-7.822637186369175","-"
"1131117","11310","2338","光罩","半導體業","636836","638494","612830","-0.259673544308952","3.917236427720575","6280676","5931328","5.889878286953613","-"
"1131117","11310","2340","台亞","半導體業","379816","410513","362202","-7.477716905432958","4.863032230633735","3570988","3327444","7.319251653821973","-"
"1131117","11310","2342","茂矽","半導體業","179872","175364","117061","2.5706530416733195","53.65664055492436","1532449","1287541","19.02137485330564","主要係晶圓市場需求較去年同期增加所致。"
"1131117","11310","2344","華邦電","半導體業","6097945","7231483","6297972","-15.675042034946358","-3.17605413298122","69015710","62130381","11.082064666559827","-"
"1131117","11310","2345","智邦","通信網路業","10882611","10047189","7178471","8.314982429413838","51.600682095114685","82335452","69410556","18.62093713814942","客戶需求增加"
"1131117","11310","2347","聯強","電子通路業","35916033","38611214","33381377","-6.980306291327696","7.593024098436683","348678958","315165233","10.633699878945722","本月營收係當月自結數，前期調整數反應在本年累計營收內"
"1131117","11310","2348","海悅","其他","2694718","633961","552765","325.06053211475154","387.4979421634872","8532427","4161836","105.01593527472009","本月及本年度增減百分比達50％以上，係因本期認列建案營建收入及出售寶元段土地收入(已於113/7/26取處公告)。"
"1131117","11310","2349","錸德","光電業","520174","585264","713874","-11.121476803630499","-27.13363982999801","6130925","6336667","-3.2468488560310966","因應集團控制力調整，鈺德科技自2024年10月1日起，不納入合併個體改採用權益法認列，致本期合併營收不包含鈺德科技之合併營收。"
"1131117","11310","2351","順德","半導體業","853127","914431","871698","-6.704059683015996","-2.1304396706198707","8931394","9129208","-2.1668254245056087","-"
"1131117","11310","2352","佳世達","電腦及週邊設備業","18007192","17666058","17048011","1.931013698698374","5.62635136732373","165576710","169975738","-2.5880328873759617","-"
"1131117","11310","2353","宏碁","電腦及週邊設備業","18819702","26310042","19352086","-28.469509854830335","-2.7510419290199515","217405619","197518361","10.068561676653443","-"
"1131117","11310","2354","鴻準","其他電子業","6571484","5605568","5396777","17.23136709785699","21.766824903085674","49128277","67800023","-27.539439035293544","-"
"1131117","11310","2355","敬鵬","電子零組件業","1406315","1372888","1443797","2.434794389637028","-2.5960713313575248","13741462","13849761","-0.7819557319436776","-"
"1131117","11310","2356","英業達","電腦及週邊設備業","64685079","56253892","40401753","14.987739870514204","60.104634568703","513165232","427076679","20.157633800463266","新增訂單與季節性需求致營收增加"
"1131117","11310","2357","華碩","電腦及週邊設備業","49931512","62060474","42124331","-19.543779185444183","18.533661697796457","483095808","404277498","19.496091271446428","-"
"1131117","11310","2358","廷鑫","其他","0","0","78381","","-100.0","135131","846251","-84.03180616625563","亞鑫不列入合併營收"
"1131117","11310","2359","所羅門","其他電子業","312052","334487","322795","-6.7072860828671965","-3.3281184652798217","2816372","3472414","-18.89296610369616","-"
"1131117","11310","2360","致茂","其他電子業","1801427","1769068","1796614","1.8291552388037091","0.2678928250586937","17366131","15448145","12.4156395476609","-"
"1131117","11310","2362","藍天","電腦及週邊設備業","2759611","2448247","2485115","12.717834434189035","11.045605535357518","22001294","20113692","9.384661950675191","-"
"1131117","11310","2363","矽統","半導體業","140674","176923","12668","-20.48857412546701","1010.4673192295547","437879","164686","165.88720352671143","113年9月1日起新增合併個體聯暻半導體(山東)有限公司營收"
"1131117","11310","2364","倫飛","電腦及週邊設備業","100810","121690","82574","-17.158353192538417","22.084433356746676","1025216","869408","17.921160145754353","-"
"1131117","11310","2365","昆盈","電腦及週邊設備業","65647","75538","59858","-13.094071857872859","9.67122189181062","817527","632296","29.29498209699255","-"
"1131117","11310","2367","燿華","電子零組件業","1455582","1531025","1238779","-4.927613853464183","17.501346083522566","15507360","12570145","23.36659600983123","-"
"1131117","11310","2368","金像電","電子零組件業","3064037","3333418","2952286","-8.081224736891683","3.7852362542111435","32015177","24466227","30.85457353109656","-"
"1131117","11310","2369","菱生","半導體業","424946","440155","505531","-3.455373675182606","-15.940664370730975","4521231","4705579","-3.9176475413546346","-"
"1131117","11310","2371","大同","電機機械","3531068","3925579","3499524","-10.049753170169293","0.9013797305004909","39143093","39309568","-0.4234974039908045","-"
"1131117","11310","2373","震旦行","其他電子業","880893","989382","951405","-10.96532987258713","-7.411354785816766","9309209","9668554","-3.7166364277429698","-"
"1131117","11310","2374","佳能","光電業","538836","574774","460805","-6.252544478351491","16.933627022276234","5045087","4069536","23.972044970237395","-"
"1131117","11310","2375","凱美","電子零組件業","409006","473833","374251","-13.681402519453057","9.286548332536185","4406236","4009130","9.905041742223375","-"
"1131117","11310","2376","技嘉","電腦及週邊設備業","25771684","26735874","16764958","-3.6063530221604125","53.72352259993732","225291532","108133819","108.34511726622732","AI訂單需求暢旺"
"1131117","11310","2377","微星","電腦及週邊設備業","20066245","19810278","19147888","1.2920919130968278","4.796126862659736","166451342","152958594","8.821176795074358","-"
"1131117","11310","2379","瑞昱","半導體業","8947322","9829641","7865762","-8.97610604497153","13.750225343711136","95996398","80459913","19.30959706605698","無"
"1131117","11310","2380","虹光","電腦及週邊設備業","253407","182247","223946","39.045910220744375","13.155403534780707","2154160","1500875","43.52694261680686","海外地區銷售增加。"
"1131117","11310","2382","廣達","電腦及週邊設備業","135893235","155109787","91392610","-12.389000314983347","48.69171041290975","1129335985","889107561","27.019050847999704","-"
"1131117","11310","2383","台光電","電子零組件業","5817800","5940565","4348694","-2.066554275561331","33.782694298564124","51632383","32762561","57.59568673523416","受惠於AI伺服器成長力道"
"1131117","11310","2385","群光","電子零組件業","9287911","9653109","8238719","-3.783216371015804","12.734892402568894","84528803","82132319","2.9178331126873456","-"
"1131117","11310","2387","精元","電腦及週邊設備業","1914108","2135139","1883926","-10.352066071576605","1.602079911843671","19511338","18050338","8.094031258583634","-"
"1131117","11310","2388","威盛","半導體業","1634881","2649497","1023680","-38.2946649873542","59.70625586120663","12042621","9457264","27.33726160124112","出貨增加"
"1131117","11310","2390","云辰","其他電子業","69048","57272","49157","20.56153094007543","40.46422686494294","567610","523814","8.360983097053534","-"
"1131117","11310","2392","正崴","電子零組件業","12029845","7917574","9784697","51.938523088006505","22.945503575634483","77582351","70878797","9.45777056571657","-"
"1131117","11310","2393","億光","光電業","1725944","1753651","1477948","-1.5799608930169116","16.77975138502843","17745265","14865073","19.37556579775962","-"
"1131117","11310","2395","研華","電腦及週邊設備業","5534571","4950809","5126731","11.791244622848508","7.955166752458828","49007105","54556822","-10.172361212682073","-"
"1131117","11310","2397","友通","電腦及週邊設備業","968421","880733","692963","9.956252348895749","39.75075148312392","7567187","12195580","-37.95139714552322","-"
"1131117","11310","2399","映泰","電腦及週邊設備業","123494","180024","235141","-31.401368706394702","-47.480873178220726","1770449","2015963","-12.178497323611595","-"
"1131117","11310","2401","凌陽","半導體業","511059","547813","462929","-6.709223767964616","10.39684271238138","5432057","4620352","17.568033777513055","-"
"1131117","11310","2402","毅嘉","電子零組件業","865963","870663","750880","-0.53981850612694","15.326417004048583","7879647","7117818","10.703125592702708","-"
"1131117","11310","2404","漢唐","其他電子業","4001232","3586435","5895855","11.565719161228351","-32.13483031723134","38780214","56633592","-31.52436101881018","-"
"1131117","11310","2405","輔信","電腦及週邊設備業","140345","126171","127979","11.23396026028168","9.662522757639925","1408230","1403270","0.3534601324050254","-"
"1131117","11310","2406","國碩","光電業","335759","588901","277946","-42.985493317212914","20.8000834694509","6282043","2981654","110.68987213137406","係因子公司太陽能導電漿產品銷量增加所致。"
"1131117","11310","2408","南亞科","半導體業","2182240","2584927","2668030","-15.578273583741437","-18.207816253940173","29738813","23856358","24.65780820358246","-"
"1131117","11310","2409","友達","光電業","20873385","25871576","21167778","-19.319236678894242","-1.3907600504880577","232426797","205786418","12.94564493561475","-"
"1131117","11310","2412","中華電","通信網路業","20118003","19486194","19444350","3.242341731792263","3.464517970515857","184790683","180776852","2.2203235400957197","-"
"1131117","11310","2413","環科","電子零組件業","299719","246861","323285","21.41204969598276","-7.289543282243222","2582427","3920086","-34.12320546028837","-"
"1131117","11310","2414","精技","電子通路業","2440026","2170149","1969193","12.43587421877484","23.909946866559043","19833119","19606956","1.1534834882069405","-"
"1131117","11310","2415","錩新","電子零組件業","159913","169890","220132","-5.8726234622402735","-27.35585921174568","1922047","1837513","4.600457248465725","-"
"1131117","11310","2417","圓剛","電腦及週邊設備業","233033","264486","258688","-11.892122834478952","-9.91735217714003","2758596","2719622","1.4330668011951662","-"
"1131117","11310","2419","仲琦","通信網路業","832124","779723","365149","6.720463549234792","127.88615058510362","7340960","7560581","-2.904816442016824","配合客戶需求出貨量增加"
"1131117","11310","2420","新巨","電子零組件業","181158","167314","184981","8.27426276342685","-2.0666987420329654","1882864","1807664","4.160065144849928","-"
"1131117","11310","2421","建準","電子零組件業","1175506","1273787","1079950","-7.715654187081514","8.848187416084079","11943033","10728701","11.318537071729374","-"
"1131117","11310","2423","固緯","其他電子業","260011","216200","257676","20.264107308048104","0.9061767490957636","2248386","2430784","-7.503669597956873","-"
"1131117","11310","2424","隴華","通信網路業","7394","10379","3827","-28.759996146064168","93.20616671021688","78658","66703","17.922732110999505","本月增加因銷售監控系統軟硬體增加。"
"1131117","11310","2425","承啟","電腦及週邊設備業","574857","506565","473400","13.481389357732967","21.431558935361217","4622484","5497985","-15.924033986997054","-"
"1131117","11310","2426","鼎元","光電業","187153","204004","189809","-8.260132154271485","-1.399301402989321","2024299","1868474","8.339693247002634","咸瑞公司自113/2起非合併財務報表之子公司，不再納計合併營收。"
"1131117","11310","2427","三商電","資訊服務業","407234","527869","274909","-22.853207898171707","48.134109832708276","3782115","2953216","28.067672666002082","-"
"1131117","11310","2428","興勤","電子零組件業","613409","665600","555327","-7.841195913461538","10.459062858459971","6100979","5854075","4.2176432655885","-"
"1131117","11310","2429","銘旺科","光電業","33997","31408","23811","8.243122771268467","42.778547730040735","236037","434804","-45.71416086328553","本公司已於112年12月30日處分嵩達光電科技股份有限公司，自該日後嵩達營收將不納入合併。"
"1131117","11310","2430","燦坤","電子通路業","1565293","1617732","1594189","-3.241513427440392","-1.8125830751560825","15936649","16853076","-5.437743234528819","-"
"1131117","11310","2431","聯昌","電子零組件業","41408","41369","53234","0.0942734898112113","-22.215125671563285","340945","512796","-33.51254689974181","-"
"1131117","11310","2432","倚天酷碁-創","電腦及週邊設備業","173107","292392","146674","-40.79625981559003","18.021598920053997","2052247","1636198","25.42779052412972","-"
"1131117","11310","2433","互盛電","其他電子業","230369","226267","237578","1.8129024559480613","-3.0343718694491915","2287526","2402048","-4.767681578386443","-"
"1131117","11310","2434","統懋","半導體業","3768","3733","7391","0.9375837128315028","-49.01907725612231","41569","52128","-20.255908532842234","-"
"1131117","11310","2436","偉詮電","半導體業","279502","290543","288747","-3.800125971026664","-3.201764866821127","2537934","2380264","6.62405514682405","-"
"1131117","11310","2438","翔耀","光電業","37087","34018","7536","9.021694397083897","392.1311040339703","290176","105255","175.68856586385445","本期營業收入較去年同期明顯成長主要係因新增合併孫公司嵩達光電之營收"
"1131117","11310","2439","美律","通信網路業","4116233","4548840","4540138","-9.510270750345143","-9.336830730695851","35619335","29514645","20.683596228245335","-"
"1131117","11310","2440","太空梭","電子零組件業","331126","307032","256019","7.847390500013028","29.336494557044595","3197846","2378840","34.42879722890148","-"
"1131117","11310","2441","超豐","半導體業","1260888","1252598","1158906","0.6618244640339518","8.799850893860244","12586647","11202198","12.3587263856611","-"
"1131117","11310","2442","新美齊","建材營造","17631","15926","13250","10.705764159236468","33.06415094339623","613761","1299731","-52.777844030803294","本年累計營收較去年同期減少，主係本期營建專案交屋認列收入減少所致。"
"1131117","11310","2443","昶虹","其他","862","879","672","-1.9340159271899886","28.273809523809526","16907","8525","98.3225806451613","因公司業務整理中，目前正逐步導入新事業，營業收入因而產生差異。"
"1131117","11310","2444","兆勁","通信網路業","158067","113839","193855","38.851360254394365","-18.461221015707615","1155607","1530409","-24.490315987425582","-"
"1131117","11310","2449","京元電子","半導體業","2410546","2343053","2187829","2.8805579728670243","10.17981752687253","21969667","19833799","10.768829511683567","以上營收不含停業部門營收:113年10月907,732仟元暨112年10月690,478仟元;113年1~10月8,212,520仟元,暨112年1~10月7,569,976仟元"
"1131117","11310","2450","神腦","通信網路業","3353952","2761710","3069122","21.444757052695614","9.280504326644559","26719028","25979864","2.845141914522724","-"
"1131117","11310","2451","創見","半導體業","784582","819543","912945","-4.265914052099768","-14.06032126798438","8365738","8718427","-4.045328360264988","-"
"1131117","11310","2453","凌群","資訊服務業","598691","670468","577641","-10.705507197957248","3.6441319089192077","5259754","4822309","9.0712768509857","-"
"1131117","11310","2454","聯發科","半導體業","51117348","44675936","42810847","14.418079567487965","19.402795277561314","443660110","346695172","27.9683554404963","海外子公司之營收係以當月平均匯率換算之"
"1131117","11310","2455","全新","通信網路業","236267","269294","316680","-12.26429107221104","-25.392509789061513","2755010","2073846","32.84544754046347","-"
"1131117","11310","2457","飛宏","電子零組件業","775604","821693","1030367","-5.609029162959889","-24.725461898527417","8680711","10446212","-16.900872775700897","-"
"1131117","11310","2458","義隆","半導體業","1083784","1114868","1075830","-2.788132765493314","0.7393361404682895","10743816","10024299","7.177728836699703","-"
"1131117","11310","2459","敦吉","其他電子業","408914","425481","671291","-3.893710882507092","-39.08543388783702","4352991","6205830","-29.856425329085713","-"
"1131117","11310","2460","建通","電子零組件業","247569","257959","213319","-4.027771855217302","16.055766246794708","2545602","2054355","23.91246887709281","-"
"1131117","11310","2461","光群雷","其他電子業","444838","444256","477280","0.1310055463516531","-6.797267851156554","4599389","4677060","-1.6606799998289523","-"
"1131117","11310","2462","良得電","電子零組件業","325014","370385","362130","-12.249686137397573","-10.249357965371551","3347845","3235826","3.461836328653024","-"
"1131117","11310","2464","盟立","其他電子業","762807","796115","633450","-4.18381766453339","20.421027705422684","6122729","7381858","-17.057074248786687","-"
"1131117","11310","2465","麗臺","電腦及週邊設備業","348625","325865","419757","6.9844874411182545","-16.945994944694192","3016071","2974050","1.4129217733393857","-"
"1131117","11310","2466","冠西電","光電業","93171","54195","45496","71.91807362302795","104.78943203798136","984364","965788","1.9234034798527213","主係因燈飾營收較去年同期增加"
"1131117","11310","2467","志聖","電子零組件業","371439","333203","271078","11.475286837153327","37.02292329145117","3854369","2871475","34.22958584002995","-"
"1131117","11310","2468","華經","資訊服務業","136237","205182","254908","-33.60187540817421","-46.554443171654086","1772969","2006437","-11.635949695903733","-"
"1131117","11310","2471","資通","資訊服務業","82777","73724","74620","12.279583310726494","10.931385687483248","677220","652469","3.7934369295706003","-"
"1131117","11310","2472","立隆電","電子零組件業","905882","921902","742940","-1.7377118175250732","21.9320537324683","8624264","7371536","16.994124426713782","-"
"1131117","11310","2474","可成","其他電子業","1373292","1463194","1093398","-6.1442296783611745","25.598546915212943","14821423","15860182","-6.549477174978194","-"
"1131117","11310","2476","鉅祥","電子零組件業","558215","605687","469460","-7.8377115572894915","18.90576406935628","5473074","4759054","15.003401936603368","-"
"1131117","11310","2477","美隆電","其他電子業","223569","311785","203339","-28.2938563433135","9.948903063357251","2231460","1954873","14.148591749949997","-"
"1131117","11310","2478","大毅","電子零組件業","420735","421211","401319","-0.11300749505592209","4.838046541529307","4089352","3836197","6.599113653443762","-"
"1131117","11310","2480","敦陽科","資訊服務業","725021","625350","723077","15.938434476693052","0.26885103522861326","6027904","6022504","0.0896637013441585","-"
"1131117","11310","2481","強茂","半導體業","942180","1109296","1004949","-15.065050266114724","-6.2459886024066895","10466926","10681897","-2.0124796185546443","本月營收淨額含功率元件及其他IC產品$938,737仟元及太陽能$18,965仟元，減銷退/折$15,522仟元"
"1131117","11310","2482","連宇","其他電子業","51537","51935","83149","-0.7663425435640705","-38.01849691517637","510676","1286130","-60.2935939601751","主要係客戶需求減少所致"
"1131117","11310","2483","百容","電子零組件業","152836","142513","141354","7.243549711254412","8.12286882578491","1495893","1508400","-0.8291567223548131","-"
"1131117","11310","2484","希華","電子零組件業","190838","203592","184873","-6.264489763841408","3.2265392999518587","1848226","1971171","-6.2371554776323315","-"
"1131117","11310","2485","兆赫","通信網路業","92265","90854","463393","1.5530411429326172","-80.08925469310067","2324425","5021465","-53.71022201688153","客戶端因產品驗證而調整出貨時程"
"1131117","11310","2486","一詮","光電業","515631","501805","473828","2.75525353473959","8.822399689338747","4489267","4100671","9.476400325702793","-"
"1131117","11310","2488","漢平","其他電子業","323695","336832","219171","-3.9001638799163976","47.6906160030296","2449635","2044434","19.81971538332859","-"
"1131117","11310","2489","瑞軒","光電業","1881900","2461537","1648132","-23.54776710648672","14.183815374011305","19535349","13752971","42.04457349615585","-"
"1131117","11310","2491","吉祥全","光電業","17154","18195","18544","-5.721352019785655","-7.495685936151855","167327","156486","6.927776286696574","-"
"1131117","11310","2492","華新科","電子零組件業","2772231","3182121","2725831","-12.881031236712872","1.7022331905389585","29178108","27447963","6.30336393268965","-"
"1131117","11310","2493","揚博","電子零組件業","298272","343822","274712","-13.248134208980229","8.57625440461283","3032387","2758696","9.921027905938168","-"
"1131117","11310","2495","普安","電腦及週邊設備業","100628","82521","133515","21.94229347681196","-24.631689323297007","1076256","1170315","-8.037066943515207","-"
"1131117","11310","2496","卓越","其他","74840","74166","69383","0.9087722136828196","7.865038986495251","689853","626920","10.038441906463344","-"
"1131117","11310","2497","怡利電","汽車工業","430382","444427","333744","-3.1602490397748113","28.955726544896688","3750691","3023511","24.050846846596556","-"
"1131117","11310","2498","宏達電","通信網路業","223407","337794","215940","-33.86294605588021","3.457904973603779","2358770","3434414","-31.319578827712675","-"
"1131117","11310","2501","國建","建材營造","1082091","1081604","636342","0.0450257210587239","70.04865308277624","15569078","10081591","54.43076395382435","本年交屋入帳及工程收入增加"
"1131117","11310","2504","國產","建材營造","1789462","1755131","1846124","1.956036330051717","-3.069241286067458","17810315","17198862","3.555194523916757","-"
"1131117","11310","2505","國揚","建材營造","68568","71832","70186","-4.543935850317407","-2.3053030518906903","541432","504860","7.243988432436715","本年度營建收入534,309仟元，租賃收入7,123仟元。"
"1131117","11310","2506","太設","建材營造","67410","157094","145672","-57.0893859727297","-53.72480641441046","1311273","891599","47.069815017737795","本月交屋較去年同期少"
"1131117","11310","2509","全坤建","建材營造","21764","66352","19823","-67.19918013021461","9.791656156989356","1376978","185727","641.3989349959887","本月營收及累計營收較去年同期增加,主要係完工認列全坤家宜案售屋收入所致."
"1131117","11310","2511","太子","建材營造","527381","623480","632213","-15.413325206903188","-16.581753301498072","6377896","6898728","-7.549681622467214","-"
"1131117","11310","2514","龍邦","其他","1852921","2724461","1958164","-31.989446719920014","-5.374575367538164","21282909","13603576","56.45084057309637","因本年度完成土地出售交易、子公司營建收入成長及合併泰山(1218)，致營收較去年增加。"
"1131117","11310","2515","中工","建材營造","1909355","2186725","1558967","-12.684265282557249","22.47565214658168","18396218","15371121","19.680392861392477","-"
"1131117","11310","2516","新建","建材營造","802959","791013","825305","1.5102153820480826","-2.707605067217574","7411345","6969393","6.3413269993527415","-"
"1131117","11310","2520","冠德","建材營造","2941112","2342031","1926035","25.579550398777812","52.70293634331671","25101708","15829581","58.57468368872177","營業收入113年10月份及113年1-10月累計數分別較去年同期增加50%以上，主因係建設部門本期有101A建案交屋入帳所致。"
"1131117","11310","2524","京城","建材營造","2539507","535652","107491","374.0964282780611","2262.5298862230325","5979508","1874598","218.9754816766048","本月因高雄市前金區成功段土地銷售入帳, 致使本月及本年成長百分比變動比率較大。"
"1131117","11310","2527","宏璟","建材營造","5466657","151899","33085","3498.8762269666026","16423.06785552365","7044624","2167644","224.98989686498336","本月及本年累計營收較去年高,主要係因本月有大型工案銷售認列收入所致"
"1131117","11310","2528","皇普","建材營造","55","22939","21","-99.76023366319369","161.9047619047619","24547","1849936","-98.67308923119502","主係認列租賃收入55仟元所致。"
"1131117","11310","2530","華建","建材營造","198587","402117","732","-50.61462211246975","27029.371584699453","4756714","10094","47024.17277590648","本年度出售房地收入較去年度增加4,747,924仟元,本年度租金收入較去年度同期減少1,304仟元."
"1131117","11310","2534","宏盛","建材營造","105316","64530","164483","63.204710987137766","-35.97149857432075","1075980","2280797","-52.82438551085432","本月成屋銷售情形較去年同期減少。"
"1131117","11310","2535","達欣工","建材營造","915441","1114789","1319972","-17.882128366892747","-30.64693796535078","12099364","11701937","3.3962496978064403","-"
"1131117","11310","2536","宏普","建材營造","31283","14922","51009","109.64347942635035","-38.67160697131879","629460","225476","179.1694016214586","今年本期認列租金收入及出售道路地"
"1131117","11310","2537","聯上發","建材營造","501","501","82100","0.0","-99.38976857490864","1512942","438749","244.83087140939352","本月營收較去年減少，係去年同期認列台北市房地出售收入較高所致。"
"1131117","11310","2538","基泰","建材營造","20707","18799","16600","10.14947603595936","24.740963855421686","874042","296826","194.4627492200818","本年有建案交屋認列收入，故本年營收增加"
"1131117","11310","2539","櫻花建","建材營造","5755350","0","0","","","7538402","4543774","65.90618283391736","無異常。本月有「櫻花大櫻國-倫敦花園」及「櫻花聚-聚馥區」建案陸續過戶中。"
"1131117","11310","2540","愛山林","建材營造","1808193","993268","658427","82.04482576706387","174.62315488277363","9310602","6074017","53.28574154468122","本月營收增加，主係建案完工交屋所致。"
"1131117","11310","2542","興富發","建材營造","6306435","3050875","4392878","106.70905887655181","43.56044033091745","31044461","41394841","-25.004033715215865","-"
"1131117","11310","2543","皇昌","建材營造","1013752","1016528","1124276","-0.2730864275258527","-9.8306821456653","10239318","8975518","14.080524377534534","-"
"1131117","11310","2545","皇翔","建材營造","1057090","1075407","299138","-1.7032621137857573","253.3787081547647","11222561","2325438","382.5998801086075","因本期成屋銷售情形較去年同期佳所致"
"1131117","11310","2546","根基","建材營造","1429615","1276590","1119240","11.98701227488857","27.730870948143384","11337252","11336906","0.003051979084946104","-"
"1131117","11310","2547","日勝生","建材營造","518191","518704","495567","-0.09890033622258552","4.565275734663527","5481628","5281914","3.7810914755522336","-"
"1131117","11310","2548","華固","建材營造","11905","374214","1184558","-96.8186652557093","-98.99498378298065","7178433","10388589","-30.900789317971864","公司截至10月底累計營收較去年同期減少，係因本年度認列交屋金額較低所致。"
"1131117","11310","2597","潤弘","建材營造","2170653","2187245","1757922","-0.7585798573090806","23.47834545560042","21189076","17977832","17.862242788785654","-"
"1131117","11310","2601","益航","貿易百貨","438017","354116","493252","23.69308362231585","-11.198129961966703","4038337","4597344","-12.159346788058496","-"
"1131117","11310","2603","長榮","航運業","41525743","44637217","23364349","-6.9705824178062","77.7312220426086","389281931","230388028","68.96795132080388","運價受市場供需影響，以致收入增加。"
"1131117","11310","2605","新興","航運業","307788","346996","369238","-11.299265697587293","-16.642382420010943","3828574","3522624","8.685286877055287","-"
"1131117","11310","2606","裕民","航運業","1346288","1446829","1279006","-6.9490589420035125","5.260491350314228","13823949","11684892","18.306176899195986","-"
"1131117","11310","2607","榮運","航運業","1679144","2039698","1680794","-17.676832550701132","-0.09816788969974904","17843240","13331270","33.845012515686804","-"
"1131117","11310","2608","嘉里大榮","航運業","1043205","1053658","991019","-0.9920676348492585","5.265892984897363","10368484","9900206","4.729982386225095","-"
"1131117","11310","2609","陽明","航運業","18993369","21619938","11301611","-12.148827623834999","68.05895194941677","188222406","119202536","57.90134364255472","整體運價上漲，致營收增加。"
"1131117","11310","2610","華航","航運業","17130710","16009087","16076002","7.00616468634345","6.560760567210679","168111921","153637882","9.42087902513522","-"
"1131117","11310","2611","志信","航運業","54268","55430","50140","-2.0963377232545555","8.23294774631033","557045","499617","11.494404714010932","-"
"1131117","11310","2612","中航","航運業","417788","381290","349787","9.572241600881219","19.440688190241488","3786931","3311207","14.367087288713753","-"
